keyword,title,creator,abstract,date,subject,publisher,id
vie de saint,"Vie de saint Raymond de Durban, évêque de Barbastre (2e édition) / par J.-B. Eychenne,...","Eychenne, J.-B. (18..-1...). Auteur du texte",Appartient à l’ensemble documentaire : MidiPyren1,1885,"Raymond de Durban, Saint",impr. de F. Tardieu (Toulouse),https://gallica.bnf.fr/ark:/12148/bpt6k65491687
vie de saint,"Vie de saint Jean-Baptiste : mise en vers français, d'après l'Évangile / par l'abbé J.-B. Paradis","Paradis, Jean-Baptiste (Abbé). Auteur du texte",Contient une table des matières,1894,,(Lyon),https://gallica.bnf.fr/ark:/12148/bpt6k5450663x
vie de saint,"Vie de Saint François de Sales (3e édition, mise en style moderne) / par le père Nicolas Talon,...","Talon, Nicolas (1605-1691). Auteur du texte",Contient une table des matières,1837,François de Sales (1567-1622 ; saint),(Lyon),https://gallica.bnf.fr/ark:/12148/bpt6k5814078d
vie de saint,"La Vie de saint Paxent martyr, et de sainte Albine vierge et martyre sa soeur, titulaires et tutélaires. Patrons du Royal monastère de S. Martin des Champs à Paris, Ordre de Cluny, où leurs saints corps reposent il y a plus de quatre cens ans, et sont plusieurs miracles par les malades. Traduite en latin, il y a cent soixante ans, par F. Richard le Moine, religieux de la même maison, et depuis peu en françois, par un religieux de l'étroite observance du sacré Ordre de Cluny",,[Vie. Paxent (saint). 1691],1691,,Vve Prignard et C. Prignard (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k87176158
vie de saint,"Vie de saint François de Sales, évêque de Genève : ouvrage publié par les religieuses du premier monastère de la Visitation / édition revue par l'abbé Laurent","Laurent, Jean (18..-19.. ; abbé). Auteur du texte","Comprend : p. [193] - Bulle ou décret de la canonisation de saint François de Sales, évêque de Genève (titre de départ)",1851,François de Sales (1567-1622 ; saint),librairie des Bons Livres (Limoges),https://gallica.bnf.fr/ark:/12148/bpt6k58183511
vie de saint,"Vie de saint François de Sales, évêque et prince de Genève, docteur de l'Église. Tome 1 / par M. Hamon","Hamon, André Jean Marie (1795-1874). Auteur du texte",Appartient à l’ensemble documentaire : RhoneAlp1,1930,François de Sales (1567-1622 ; saint),J. Gabalda et fils (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k5816807q
vie de saint,Vie de saint Ignace de Loyola / par É. Peltier,"Peltier, Em.. Auteur du texte",Avec mode texte,1896,,A. Mame et fils (Tours),https://gallica.bnf.fr/ark:/12148/bpt6k148405g
vie de saint,Vie de Saint Ignace de Loyola / par l' abbé ***,Abbé*** (18..-18.. ; hagiographe). Auteur du texte,[Vie. Ignace de Loyola (saint). 1864],1864,Ignace de Loyola (1491-1556 ; saint),,https://gallica.bnf.fr/ark:/12148/bpt6k62183704
vie de saint,"Vie de saint Ignace de Loyola,... / par J.-M.-S. Daurignac,...","Daurignac, J.-M.-S. (1799-1867). Auteur du texte",Contient une table des matières,1859,Ignace de Loyola (1491-1556 ; saint),A. Bray (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6210320r
vie de saint,"Vie de saint Bernard, abbé de Clairvaux. Tome 1 / par l'abbé E. Vacandard,...","Vacandard, Elphège (1849-1927). Auteur du texte",Contient une table des matières,1895,Bernard de Clairvaux (1090?-1153 ; saint),(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k9759230h
vie de saint,"Vie de saint Dominique : précédée du Mémoire pour le rétablissement en France de l'Ordre des Frères prêcheurs et suivie de la Lettre sur le Saint-Siège (3e éd.) / par le R. P. Henri-Dominique Lacordaire,...","Lacordaire, Henri-Dominique (1802-1861). Auteur du texte",Contient une table des matières,1844,,Sagnier et Bray (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6210302t
vie de saint,"Vie de saint Jean de la Croix : écrite en souvenir du troisième centenaire de son bienheureux trépas (1591-1891) (2e édition...) / par le R.P. Alphonse-Marie de Jésus,... ; trad. de l'italien par l'abbé H. Feige",Alfonso Maria di Gesù (carme). Auteur du texte,Titre original : Vita breve di san Giovanni della Croce,1891,,E. Vitte (Lyon),https://gallica.bnf.fr/ark:/12148/bpt6k148394w
vie de saint,"Précis historique sur la vie de saint Vincent de Paul , contenant ses principales actions, sa captivité en Afrique, sa charité pour les malheureux...",,Avec mode texte,1830,"Vincent de Paul, Saint",Gauthier (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6316502m
vie de saint,"Vie de Sainte Colette,... patronne de la ville de Corbie / par l'abbé Ed. Jumel de Corbie...","Jumel, Édouard (1832-19..). Auteur du texte",Contient une table des matières,1868,"Colette, Sainte",R.-M. Laroche (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k63532747
vie de saint,"Vie de saint François de Xavier,... : apôtre des Indes et du Japon, protecteur de l'orient,... / par J.-M.-S. Daurignac,...","Daurignac, J.-M.-S. (1799-1867). Auteur du texte",Appartient à l’ensemble documentaire : FranceJp0,1858,François Xavier (1506-1552 ; saint),A. Bray (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6225834b
vie de saint,"Vie de Saint-Privat et guide du pèlerin à sa sainte grotte / par M. l'abbé Rigal,...","Rigal, Jean (18..-19.. ; prêtre du diocèse de Mende). Auteur du texte",Contient une table des matières,1875,Privat (02.. ?-0258 ? ; saint ; évêque du Gévaudan),(Bar-le-Duc),https://gallica.bnf.fr/ark:/12148/bpt6k64548402
vie de saint,"Vie de saint Martin : évêque de Tours, apôtre des Gaules / par A. Lecoy de La Marche","Lecoy de La Marche, Albert (1839-1897). Auteur du texte",Appartient à l’ensemble documentaire : Centre1,1895,Martin (0316?-0397 ; saint),A. Mame et fils (Tours),https://gallica.bnf.fr/ark:/12148/bpt6k64960401
vie de saint,"Vie de sainte Clotilde, reine de France, suivie d'un Précis mêlé d'anecdotes, concernant les moeurs et les coutumes des premiers siècles de la monarchie française (Nouvelle édition, revue et corrigée) / par Mme de Renneville","Renneville, Sophie de (1772-1822). Auteur du texte",Avec mode texte,1846,Clovis I (0465-0511),A. Mame (Tours),https://gallica.bnf.fr/ark:/12148/bd6t5413638s
vie de saint,"Vie de saint Louis, roi de France. Tome 1 / par Le Nain de Tillemont ; publiée pour la première fois d'après le manuscrit de la Bibliothèque royale, et accompagnée de notes et d'éclaircissements par J. de Gaulle","Le Nain de Tillemont, Louis-Sébastien (1637-1698). Auteur du texte",Contient une table des matières,1847-1851,Louis IX (1214-1270 ; roi de France),J. Renouard (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k65688751
vie de saint,"Histoire de l'abbaye royale de Sainte-Colombe-lez-Sens, précédée de la vie de sainte Colombe... par M. l'abbé Brullée,...","Brullée, Louis (1814-1863). Auteur du texte",Avec mode texte,1852,,C. Duchemin (Sens),https://gallica.bnf.fr/ark:/12148/bd6t54189213b
vie de saint,"Vie de Saint Isidore, laboureur / par l' abbé C... A...","Abbé C A, L. Auteur du texte",Appartient à l’ensemble documentaire : PACA1,1857,,"à la direction de la ""Galerie des Saints"", etc. (Avignon)",https://gallica.bnf.fr/ark:/12148/bpt6k6210530t
vie de saint,"Vie de saint Martin, évêque de Tours / par M. l'abbé Baguet,...","Baguet, Louis (Abbé). Auteur du texte",Appartient à l’ensemble documentaire : Centre1,1875,Martin (0316?-0397 ; saint),(N.-D. de Lérins),https://gallica.bnf.fr/ark:/12148/bpt6k6461211m
vie de saint,"Vie de saint Loup, évêque de Troyes ; suivie de celles de saint Jean-Chrysostôme et saint Siméon Stylite, et d'une Revue religieuse du Ve siècle",,Appartient à l’ensemble documentaire : ChArdenn1,1837,"Loup, Saint",à la Société des bons livres (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k5628055f
vie de saint,"La Vie de saint Jean, évêque de Thérouanne, 12e siècle, honoré le 27 janvier. [Signé : l'abbé Van Drival.]","Van Drival, Eugène (1815-1887). Auteur du texte",Appartient à l’ensemble documentaire : NordPdeC1,1852,"Jean, Saint",Berger frères (Boulogne),https://gallica.bnf.fr/ark:/12148/bpt6k56133792
vie de saint,"La vie de saint Ignace, fondateur de la Compagnie de Jésus , par le R. P. Bouhours,... Nouvelle édition, revue et soigneusement corrigée, ornée d'un portrait","Bouhours, Dominique (1628-1702). Auteur du texte",[Vie. Ignace de Loyola (saint1826],1826,Ignace de Loyola (1491-1556 ; saint),(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6227903r
vie de saint,Vie de Saint-Bernard ; par M. l'abbé V... R...,,Avec mode texte,1868,"Bernard, Saint",Ardant fr. (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6353241v
vie de saint,"Vie de saint Gérard Majella, rédemptoriste / R. P. Dunoyer","Dunoyer, Jean-Baptiste (1853-1935). Auteur du texte",Avec mode texte,1925,,Saint-Paul (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k931979f
vie de saint,"Vie de saint Louis de Gonzague, de la compagnie de Jésus",,[Vie. Louis de Gonzague (saint). 1888],1888,,E. Ardant (Limoges),https://gallica.bnf.fr/ark:/12148/bpt6k930636q
vie de saint,"Vie de saint Benoist-Joseph Labre : né à Amettes (Pas-de-Calais), en 1748 mort à Rome en 1783 en odeur de sainteté",,Appartient à l’ensemble documentaire : NordPdeC1,1882,Benoît-Joseph Labre (1748-1783 ; saint),(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6478191r
vie de saint,"Vie de saint Denys l'Aréopagite, évêque d'Athènes, apôtre des François, évêque de Paris et martyr, par le R. P. P. Halloix,... traduite en français par M. l'abbé F. ... et revue par M. l'abbé E. Van Drival,...","Halloix, Pierre (1571-1656). Auteur du texte; Abbé F.x.... Auteur du texte",Appartient à l’ensemble documentaire : BnPlCo00,1865,"Denis, Saint",H. Schoutheer (Arras),https://gallica.bnf.fr/ark:/12148/bpt6k6328509d
vie de saint,"Nouvelle vie de Sainte Reine, martyrisée e Alise, tirée des manuscrits les plus anciens et les plus authentiques.",Guillier (curé de Flavigny). Auteur du texte,Avec mode texte,1814,Reine (020.?-0252 ; sainte),De l'imprimerie de Berry et Lereuil (Sémur-en-Auxois),https://gallica.bnf.fr/ark:/12148/bpt6k5787609v
vie de saint,"Vie de saint François de Sales , par D. S.",,Avec mode texte,1853,"Sales, François de",A. Mame (Tours),https://gallica.bnf.fr/ark:/12148/bpt6k5788178p
vie de saint,"Vie de saint Saturnin... : précédée d'une dissertation sur son apostolat au Ier siècle / par l'abbé Maxime Latou,...","Latou, Maxime (Abbé). Auteur du texte",Appartient à l’ensemble documentaire : MidiPyren1,1864,Saturnin (saint ; 02.. ?-025. ?); Eglise catholique. Diocèse (Toulouse) -- 30-600 (Église primitive),L. Cluzon (Toulouse),https://gallica.bnf.fr/ark:/12148/bpt6k5787603c
vie de saint,"Vies de quelques saints choisis , traduites par M. d'Andilly. La vie de S. Ignace, martyr & evesque d'Antioche : avec ses Epistres. L'histoire des premiers martyrs de Lyon & de Vienne. La conversion & le martyre de sainte Afre, & ses compagnes. La vie de S. Marcel, evesque & patron de Paris. La vie de sainte Geneviéve, vierge & patrone de Paris. La vie de saint Goar prestre. La vie de S. Sigebert III roy de France La vie de saint Cyran abbé. L'histoire de sainte Sophie, fille de Bela roy de Hongrie La vie de S. Eustache martyr & patron de Paris.",,Contient une table des matières,1680,,"A Paris, chez Antoine Dezallier, ruë S Jacques, à la Couronne d'or. M. DC. LXXX. Avec privilege du Roy.",https://gallica.bnf.fr/ark:/12148/bpt6k9601630s
vie de saint,"La vie de saint Ignace, fondateur de la Compagnie de Jésus par le R. P. Bouhours,...","Bouhours, Dominique (1628-1702). Auteur du texte",[Vie. Ignace de Loyola (saint1819],1819,Ignace de Loyola (1491-1556 ; saint),Méquignon fils aîné (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6211444t
vie de saint,"Vie de sainte Thérèse écrite par elle-même (4e édition) / traduite d'après le manuscrit original, avec commentaire historique complétant son récit, par le P. Marcel Bouix,...",Thérèse d'Avila (1515-1582 ; sainte). Auteur du texte,Contient une table des matières,1857,,(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6221482s
vie de saint,"Oeuvres complètes de saint François de Sales,.... Lettres / saint François de Sales","François de Sales (1567-1622 ; saint). Auteur du texte; Collot, Pierre (1672?-1741). Auteur du texte; Curé du diocèse de Verdun, Un. Auteur du texte; Camus, Jean-Pierre (1584-1652). Auteur du texte","Comprend : L'esprit de saint François de Sales, évêque et prince de Genève ; La vie de Saint François de Sales, évêque et prince de Genève,...pour faire suite aux oeuvres",1865-1866,,Contant-Laguerre (Bar-le-Duc),https://gallica.bnf.fr/ark:/12148/bpt6k9608694w
vie de saint,"La vie de sainte Reine d'Alise : précédée d'études critiques sur ses actes et ses historiens, et suivie de... recherches sur ses reliques, ses miracles et son culte (Edition enrichie de pièces justificatives rares ou inédites, et ornée de plusieurs gravures) / par l'abbé Fr. Grignard...","Grignard, François (docteur en théologie Abbé). Auteur du texte",Appartient à l’ensemble documentaire : Bourgogn1,1880,"Reine d'Alise, Sainte",impr. de Darantière (Dijon),https://gallica.bnf.fr/ark:/12148/bpt6k6485476f
vie de saint,"Vie de saint Privat : martyr, premier évêque et patron du Gévaudan, diocèse de Mende / par l'abbé Rabeyrolle,...","Rabeyrolle, Abbé (vicaire-général). Auteur du texte",Contient une table des matières,1837,Privat (02.. ?-0258 ? ; saint ; évêque du Gévaudan),(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k57803087
vie de saint,"Vie de saint Turibe, archevêque de Lima et apôtre du Pérou (1538-1606) / par le R. P. Dom Théophile Bérengier","Bérengier, Théophile (1827-1897). Auteur du texte",Appartient à l’ensemble documentaire : PoitouCh1,1872,Toribio (1538-1606 ; saint),H. Oudin (Poitiers),https://gallica.bnf.fr/ark:/12148/bpt6k62102724
vie de saint,"Vie de Saint Véran : évêque de Cavaillon et patron de la paroisse de Saint-Véran, en Queyras, diocèse de Gap ; suivie des Exercices d'une neuvaine et d'un office en son honneur / par M. Valleret (Jean-Baptiste),...","Valleret, Jean-Baptiste (Abbé). Auteur du texte",Appartient à l’ensemble documentaire : RhoneAlp1,1848,"Véran, Saint",A. Allier (Gap),https://gallica.bnf.fr/ark:/12148/bpt6k63191967
vie de saint,"Vie de saint Bruno. Extrait de l'ouvrage intitulé : ""les Chartreux et la Chartreuse de Bosserville"", par l'abbé Berseaux,...","Berseaux, Charles-Eugène (1822-1892). Auteur du texte; Berseaux, Charles-Eugène (1822-1892). Auteur du texte",Avec mode texte,1868,"Bruno, Saint",à la Chartreuse (Bosserville près Nancy),https://gallica.bnf.fr/ark:/12148/bpt6k6350946d
vie de saint,"Vie de saint Geoffroy, fondateur de l'église et de l'abbaye du Chalard / découverte dans un manuscrit latin par M. Auguste Bosvieux ; traduite et commentée par M. Charles Tenant de Latour,...",J.-B. T. de L. (1779-1862). Auteur du texte,Comprend : L'Abbaye du Chalard,1877,"Geoffroy, Saint; Geoffroy, Saint",impr. de M. et P.-E. Charaire (Sceaux),https://gallica.bnf.fr/ark:/12148/bpt6k9669154m
vie de saint,"Vie de saint Martin / par Sulpice Sévère,... ; traduit du latin par M. Richard Viot. Précédé d'une Notice historique sur Sulpice Sévère / par M. l'abbé J. J. Bourassé,...","Sulpice Sévère (0363?-0420?). Auteur du texte; Bourassé, Jean-Jacques (1813-1872). Auteur du texte",[Vie de saint Martin (français). 1861],1861,Martin (0316?-0397 ; saint),impr. de A. Mame (Tours),https://gallica.bnf.fr/ark:/12148/bpt6k102665j
vie de saint,"Vie de saint Ignace, fondateur de la Compagnie de Jésus (Édition revue et soigneusement corrigée) / par le R. P. Bouhours,...","Bouhours, Dominique (1628-1702). Auteur du texte",[Vie. Ignace de Loyola (saint1860],1860,Ignace de Loyola (1491-1556 ; saint),Périsse frères (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k6227261s
vie de saint,"Vie de Saint François Xavier, apôtre des Indes et du Japon (Nouvelle édition, revue avec soin) / par le P. Bouhours","Bouhours, Dominique (1628-1702). Auteur du texte",Appartient à l’ensemble documentaire : FranceJp0,1846,François Xavier (1506-1552 ; saint),(Tours),https://gallica.bnf.fr/ark:/12148/bpt6k62214762
vie de saint,"Vie de saint-Symphorien, martyr, patron de la paroisse de Massangis",,Contient une table des matières,1879,"Symphorien, Saint",Bertrand (Bar-le-Duc),https://gallica.bnf.fr/ark:/12148/bpt6k9600388n
vie de saint,"Vie de saint Etienne, fondateur et premier abbé du monastère d'Obazine, de l'ordre de Cîteaux / par un moine fils d'une famille seigneuriale du Limousin et disciple du saint...",,Contient une table des matières,1881,"Etienne, Saint",Mme Serre (Obazine (Corrèze)),https://gallica.bnf.fr/ark:/12148/bpt6k97432482
vie de saint,"Vie de saint Vincent de Paul, (avec un fac-simile) ; par C.-A. de Reboul-Berville, juge de paix du canton de Nanterre, ouvrage qui a remporté le second prix de fondation royale a la Société catholique des bons livres, pour l'année 1826.","Reboul-Berville, Charles-Alexis de (1774-1862). Auteur du texte",Appartient à l’ensemble documentaire : IledeFr1,1828,Vincent de Paul (1581-1660 ; saint),"Paris, a la Société catholique des bons livres rue du Pot-de-fer, n.° 4. M. D. CCC. XXVIII.",https://gallica.bnf.fr/ark:/12148/bpt6k63229503
vie de saint,"Vie de saint Stanislas Kostka. 1 / par M. Abel Gaveau,...","Gaveau, Abel. Auteur du texte",Appartient à l’ensemble documentaire : CentSev001,1884,,Cattier (Tours),https://gallica.bnf.fr/ark:/12148/bpt6k9366952
vie de saint,Voyage à la Grande-Chartreuse du Dauphiné ; précédé de La vie de saint Bruno / par M. Vivès,"Vivès, Joseph-Benjamin (17..?-18..). Auteur du texte",Appartient à l’ensemble documentaire : RhoneAlp1,1855,Bruno (1033?-1101 ; saint); Grande Chartreuse,impr. de Soustelle-Gaude (Nîmes),https://gallica.bnf.fr/ark:/12148/bpt6k103475j
